"ITEM","DEPT","CLASS","SUBCLASS","STANDARD_UOM"
"856643008268","303","356","1320","EA"
"876972009415","302","369","1358","EA"
"856862008193","303","356","1320","EA"
"858506006701","303","355","1314","EA"
"860001453003","303","356","1320","EA"
"860001453010","303","355","1314","EA"
"834893002069","303","159","1147","EA"
"834893002083","303","159","1147","EA"
"834893002090","303","159","1147","EA"
"834893002106","303","159","1147","EA"
"834893006425","303","159","1147","EA"
"850003133317","302","254","1227","EA"
"850006566747","303","356","1318","EA"
"876972001136","302","355","1314","EA"
"852084005002","303","356","1320","EA"
"852084005019","303","356","1320","EA"
"852084005026","303","356","1320","EA"
"860001453058","303","356","1317","EA"
"836622008212","101","151","1107","EA"
"836622008229","101","151","1107","EA"
"836622008236","101","151","1107","EA"
"836622008601","101","157","1136","EA"
"836622006119","101","156","1130","EA"
"818426020997","101","457","1427","EA"
"818426021000","101","451","1403","EA"
"877231001409","105","152","1111","EA"
"836622008427","101","156","1172","EA"
"836622008434","101","156","1172","EA"
"836622008441","101","156","1172","EA"
"836622006126","101","156","1130","EA"
"836622008458","101","156","1172","EA"
"836622008465","101","156","1172","EA"
"836622008472","101","156","1172","EA"
"836622008489","101","156","1172","EA"
"836622006027","101","156","1130","EA"
"836622008496","101","156","1172","EA"
"836622007574","101","152","1110","EA"
"836622007581","101","152","1110","EA"
"836622007598","101","152","1110","EA"
"836622007611","101","152","1110","EA"
"888066072403","113","159","1147","EA"
"843004110661","115","159","1147","EA"
"843004110678","115","159","1147","EA"
"843004110692","115","159","1147","EA"
"888066072410","113","159","1147","EA"
"850023780072","201","254","1227","EA"
"850023780096","201","254","1227","EA"
"843004105636","115","152","1111","EA"
"850029533016","201","254","1227","EA"
"850029533092","201","254","1227","EA"
"850029533153","201","254","1227","EA"
"850032889308","201","254","1227","EA"
"850032889315","201","254","1227","EA"
"850032889322","201","254","1227","EA"
"850032889339","201","254","1227","EA"
"850032889346","201","254","1227","EA"
"850032889353","201","254","1227","EA"
"843004110807","115","159","1147","EA"
"843004110937","115","159","1147","EA"
"843004110944","115","159","1147","EA"
"852116006007","201","368","1350","EA"
"852116006014","201","368","1350","EA"
"852116006021","201","368","1350","EA"
"852116006038","201","368","1350","EA"
"852116006083","201","368","1350","EA"
"852116006144","201","368","1350","EA"
"851254008720","201","254","1227","EA"
"863878000431","201","254","1227","EA"
"863878000448","201","254","1227","EA"
"843004110951","115","159","1147","EA"
"863878000462","201","254","1227","EA"
"852116006342","201","252","1220","EA"
"851254008454","201","250","1209","EA"
"851254008591","201","250","1209","EA"
"851254008461","201","252","1220","EA"
"851254008683","201","252","1220","EA"
"852116006090","201","252","1220","EA"
"852116006106","201","252","1220","EA"
"852116006113","201","252","1220","EA"
"852116006120","201","252","1220","EA"
"850029533177","201","369","1355","EA"
"850029533283","201","656","1621","EA"
"852116006441","201","368","1352","EA"
"860003715376","201","656","1624","EA"
"860003715383","201","656","1624","EA"
"860008975607","303","552","1508","EA"
"862037000176","303","356","1320","EA"
"860008155207","302","370","1363","EA"
"869542000103","303","356","1320","EA"
"876972002522","302","355","1314","EA"
"850018053006","302","369","1358","EA"
"850018053204","302","369","1358","EA"
"850018053419","302","369","1358","EA"
"850019760057","303","659","1633","EA"
"850018053433","302","369","1358","EA"
"852084005033","303","356","1320","EA"
"850019720181","305","356","1320","EA"
"852084005040","303","356","1320","EA"
"852084005057","303","356","1320","EA"
"852065008015","302","363","1339","EA"
"852065008022","302","363","1339","EA"
"852084005064","303","356","1320","EA"
"852065008039","302","363","1339","EA"
"852065008046","302","363","1339","EA"
"858398007633","305","356","1320","EA"
"852065008053","302","363","1339","EA"
"836622007628","101","152","1110","EA"
"836622007635","101","152","1110","EA"
"836622007642","101","152","1110","EA"
"836622007659","101","152","1110","EA"
"836622007666","101","152","1110","EA"
"836622007673","101","152","1110","EA"
"877231002062","105","357","1324","EA"
"877231003878","105","357","1324","EA"
"877231004035","105","159","1149","EA"
"818426020775","101","352","1306","EA"
"877231004042","105","159","1149","EA"
"877231004059","105","159","1149","EA"
"836622006034","101","156","1130","EA"
"877231004066","105","159","1149","EA"
"887167557895","101","355","1314","EA"
"877231007975","105","159","1149","EA"
"836622006041","101","156","1130","EA"
"836622006058","101","156","1130","EA"
"887167561861","101","351","1303","EA"
"887167567443","101","351","1303","EA"
"877231007340","105","156","1132","EA"
"836622008373","101","156","1172","EA"
"867787000261","302","362","1337","EA"
"867787000278","302","362","1337","EA"
"860002172347","300","356","1320","EA"
"860006846381","300","352","1306","EA"
"860007498374","300","352","1306","EA"
"850021079017","300","351","1303","EA"
"855514005078","301","659","1636","EA"
"855514005191","301","659","1636","EA"
"855514005283","301","659","1636","EA"
"855514005313","301","659","1636","EA"
"855514005375","301","659","1634","EA"
"853502008094","401","454","1428","EA"
"860004849636","504","551","1505","EA"
"866641000171","504","368","1349","EA"
"867944000097","504","555","1515","EA"
"859528006007","401","457","1427","EA"
"859528006014","401","451","1403","EA"
"859528006274","401","364","1341","EA"
"860005739516","504","552","1507","EA"
"860779000270","504","552","1507","EA"
"859528006427","401","457","1427","EA"
"883140021674","313","355","1314","EA"
"859528006434","401","451","1403","EA"
"853502008490","401","455","1420","EA"
"883140000778","313","552","1507","EA"
"859528006038","401","455","1419","EA"
"883140020493","313","356","1320","EA"
"860302001255","504","551","1506","EA"
"819204014122","401","457","1427","EA"
"819204014146","401","457","1427","EA"
"819204014177","401","457","1427","EA"
"819204018083","401","457","1427","EA"
"819204018090","401","451","1403","EA"
"852065008060","302","363","1339","EA"
"852065008077","302","363","1339","EA"
"850018053563","302","368","1350","EA"
"860002595160","302","363","1339","EA"
"860002595177","302","363","1339","EA"
"850008143076","303","362","1337","EA"
"860002595184","302","363","1339","EA"
"850008143168","303","362","1337","EA"
"852084005071","303","356","1320","EA"
"852084005088","303","356","1320","EA"
"852084005095","303","356","1320","EA"
"852084005101","303","356","1320","EA"
"852084005118","303","356","1320","EA"
"852084005125","303","356","1320","EA"
"852084005132","303","356","1320","EA"
"869121000104","302","368","1352","EA"
"860002595191","302","363","1339","EA"
"850008143427","303","362","1337","EA"
"850409005539","300","356","1321","EA"
"852084005149","303","356","1320","EA"
"852084005156","303","356","1320","EA"
"852084005163","303","356","1320","EA"
"852084005170","303","356","1320","EA"
"877231004295","105","156","1132","EA"
"857033007182","104","152","1110","EA"
"877231004806","105","156","1132","EA"
"857033007199","104","152","1110","EA"
"877231004813","105","156","1132","EA"
"857033007205","104","152","1110","EA"
"877231004820","105","156","1132","EA"
"887167491502","101","368","1350","EA"
"857033007212","104","152","1110","EA"
"877231004837","105","156","1132","EA"
"857033007229","104","152","1110","EA"
"877231004905","105","156","1132","EA"
"836622008304","101","156","1172","EA"
"857033007236","104","152","1110","EA"
"877231004912","105","156","1132","EA"
"857033007243","104","152","1110","EA"
"836622008311","101","156","1172","EA"
"836622008380","101","156","1172","EA"
"877231007296","105","156","1132","EA"
"857033007250","104","152","1110","EA"
"855514005535","301","659","1634","EA"
"855514005719","301","659","1636","EA"
"857260003933","302","368","1352","EA"
"856643008442","303","352","1306","EA"
"857260003957","302","368","1352","EA"
"860000488105","301","659","1637","EA"
"860000488112","301","659","1637","EA"
"860000488129","301","659","1637","EA"
"860000488136","301","659","1637","EA"
"842956196235","302","362","1337","EA"
"857177007314","302","362","1337","EA"
"857177007321","302","362","1337","EA"
"888066053297","113","159","1147","EA"
"888066053372","113","159","1147","EA"
"888066062787","113","159","1147","EA"
"888066062794","113","159","1147","EA"
"887167491533","101","151","1107","EA"
"860779000256","504","551","1506","EA"
"864132000310","504","551","1506","EA"
"819204011329","401","457","1426","EA"
"840035203010","407","453","1407","EA"
"840035203041","407","453","1407","EA"
"840035203089","407","453","1407","EA"
"840035203119","407","453","1407","EA"
"840035203140","407","453","1407","EA"
"840035203188","407","453","1407","EA"
"817023026593","409","455","1419","EA"
"840035204017","407","453","1407","EA"
"840035204086","407","453","1407","EA"
"840035213248","407","453","1407","EA"
"840035213255","407","453","1407","EA"
"840035213279","407","453","1407","EA"
"840035213293","407","453","1407","EA"
"840035213309","407","453","1407","EA"
"840035213323","407","453","1407","EA"
"840035218809","407","450","1401","EA"
"819204017055","401","454","1412","EA"
"859764003631","401","454","1412","EA"
"819204016614","401","454","1412","EA"
"852084005880","303","356","1320","EA"
"834893002397","303","152","1110","EA"
"834893002403","303","152","1110","EA"
"834893002311","303","156","1133","EA"
"834893002328","303","156","1133","EA"
"876972000856","302","368","1354","EA"
"876972000955","302","250","1208","EA"
"876972003314","302","250","1208","EA"
"876972004205","302","368","1350","EA"
"853421004146","303","368","1352","EA"
"853421004153","303","368","1350","EA"
"850003133416","302","362","1337","EA"
"834893002410","303","152","1110","EA"
"834893002427","303","152","1110","EA"
"834893002434","303","152","1110","EA"
"827854001102","300","356","1320","EA"
"827854002109","300","356","1320","EA"
"842738106490","300","356","1320","EA"
"850009966308","302","362","1337","EA"
"834893002335","303","156","1133","EA"
"836622008328","101","156","1172","EA"
"877231007302","105","156","1132","EA"
"857033007267","104","152","1110","EA"
"836622008335","101","156","1172","EA"
"877231007319","105","156","1132","EA"
"857033007274","104","152","1110","EA"
"887167036604","101","159","1147","EA"
"887167036611","101","159","1147","EA"
"887167036635","101","159","1147","EA"
"836622008397","101","156","1172","EA"
"836622008403","101","156","1172","EA"
"836622008410","101","156","1172","EA"
"877231006046","105","157","1137","EA"
"887167036659","101","159","1147","EA"
"887167036666","101","159","1147","EA"
"877231006947","105","157","1137","EA"
"877231006954","105","157","1137","EA"
"877231006961","105","157","1137","EA"
"887167036673","101","159","1147","EA"
"855312008554","104","355","1314","EA"
"888066065238","113","159","1147","EA"
"887167491540","101","151","1107","EA"
"888066047883","113","252","1220","EA"
"888066048873","113","252","1220","EA"
"888066053624","113","252","1220","EA"
"888066053655","113","252","1220","EA"
"888066054317","113","252","1220","EA"
"888066066440","113","252","1220","EA"
"888066072755","113","159","1147","EA"
"887167491557","101","151","1107","EA"
"888066072779","113","159","1147","EA"
"888066072991","113","159","1147","EA"
"888066000079","113","252","1220","EA"
"888066069403","113","252","1220","EA"
"888066070706","113","252","1220","EA"
"888066011808","113","161","1156","EA"
"888066011815","113","161","1156","EA"
"888066011822","113","161","1156","EA"
"888066011846","113","161","1156","EA"
"887167022409","101","152","1112","EA"
"888066001052","113","252","1219","EA"
"887167022416","101","152","1112","EA"
"840216930308","401","457","1427","EA"
"840035200170","407","454","1409","EA"
"840035200217","407","454","1409","EA"
"840035202464","407","454","1409","EA"
"819204014375","401","455","1420","EA"
"840216930315","401","451","1403","EA"
"840216930407","401","457","1427","EA"
"840216930414","401","451","1403","EA"
"840216930506","401","457","1427","EA"
"840216930513","401","451","1403","EA"
"840216930605","401","457","1427","EA"
"840216930612","401","451","1403","EA"
"840216932548","401","454","1408","EA"
"840035215280","407","454","1415","EA"
"840035215389","407","454","1412","EA"
"840035215563","407","454","1415","EA"
"840035211701","407","457","1426","EA"
"850394005019","401","457","1427","EA"
"850394005026","401","451","1403","EA"
"854924004114","401","457","1427","EA"
"850033160055","311","356","1368","EA"
"854924004176","401","451","1403","EA"
"834893002342","303","156","1133","EA"
"857260003902","302","362","1337","EA"
"834893002359","303","156","1133","EA"
"834893002366","303","156","1133","EA"
"834893002373","303","156","1133","EA"
"834893002380","303","156","1133","EA"
"876972009552","302","369","1355","EA"
"850006566556","303","254","1227","EA"
"850008143106","303","457","1427","EA"
"834893009259","303","368","1350","EA"
"876972009163","302","250","1208","EA"
"834896003681","303","368","1350","EA"
"842738106612","300","356","1320","EA"
"850021079222","300","355","1314","EA"
"850409005003","300","355","1314","EA"
"850409005010","300","356","1320","EA"
"860007750946","302","362","1337","EA"
"834893002441","303","152","1111","EA"
"860007750953","302","362","1337","EA"
"834893003066","303","356","1320","EA"
"887167059771","101","159","1147","EA"
"887167059788","101","159","1147","EA"
"877231006985","105","157","1137","EA"
"887167059818","101","159","1147","EA"
"850014440282","105","355","1314","EA"
"819869029929","106","150","1101","EA"
"887167059825","101","159","1147","EA"
"819869029936","106","150","1101","EA"
"887167140530","101","159","1147","EA"
"877231002352","105","152","1111","EA"
"819869029943","106","150","1101","EA"
"887167140547","101","159","1147","EA"
"887167140554","101","159","1147","EA"
"887167140561","101","159","1147","EA"
"887167466685","101","156","1130","EA"
"887167466692","101","156","1130","EA"
"887167466708","101","156","1130","EA"
"887167466715","101","156","1130","EA"
"887167466722","101","156","1130","EA"
"887167466739","101","156","1130","EA"
"888066002523","113","252","1220","EA"
"887167022423","101","152","1112","EA"
"888066004459","113","252","1220","EA"
"888066011877","113","161","1156","EA"
"887167255203","101","152","1112","EA"
"888066004480","113","252","1220","EA"
"887167538948","101","152","1112","EA"
"888066011914","113","161","1156","EA"
"888066011938","113","161","1156","EA"
"888066004503","113","252","1220","EA"
"887167538955","101","152","1112","EA"
"888066007795","113","252","1220","EA"
"887167538962","101","152","1112","EA"
"888066008457","113","252","1220","EA"
"888066011945","113","161","1156","EA"
"888066047500","113","161","1156","EA"
"843004110029","115","356","1319","EA"
"887167461017","101","152","1110","EA"
"887167461024","101","152","1110","EA"
"887167461031","101","152","1110","EA"
"887167461048","101","152","1110","EA"
"853502008339","401","451","1403","EA"
"853502008346","401","451","1403","EA"
"853502008001","401","457","1427","EA"
"853502008018","401","457","1427","EA"
"859528006090","401","457","1427","EA"
"859528006113","401","451","1403","EA"
"859528006533","401","457","1427","EA"
"817237010432","500","661","1643","EA"
"817237010579","500","661","1643","EA"
"817023026470","409","453","1407","EA"
"817023026487","409","453","1407","EA"
"859528006540","401","451","1403","EA"
"817237010586","500","661","1643","EA"
"817237010609","500","661","1643","EA"
"817237011002","500","661","1643","EA"
"817237011095","500","661","1643","EA"
"817237011125","500","661","1643","EA"
"817237011132","500","661","1643","EA"
"817023026494","409","453","1407","EA"
"817023026500","409","453","1407","EA"
"817023026517","409","453","1407","EA"
"817023026531","409","453","1407","EA"
"817023027286","409","453","1407","EA"
"817023027385","409","453","1407","EA"
"834893003769","303","356","1320","EA"
"876972007442","302","359","1328","EA"
"834893004377","303","355","1314","EA"
"834893004544","303","356","1320","EA"
"876972004311","302","250","1208","EA"
"876972005097","302","250","1208","EA"
"876972008463","302","250","1208","EA"
"867999000356","302","159","1150","EA"
"842956106814","302","363","1339","EA"
"850003133089","302","252","1220","EA"
"818697021068","302","370","1363","EA"
"850009415035","302","368","1349","EA"
"850409005027","300","355","1314","EA"
"850409005034","300","352","1370","EA"
"850409005492","300","356","1320","EA"
"850409005508","300","355","1314","EA"
"852084005569","303","359","1328","EA"
"834893005862","303","359","1328","EA"
"834893006241","303","355","1314","EA"
"887167466746","101","156","1130","EA"
"887167466753","101","156","1130","EA"
"887167466760","101","156","1130","EA"
"887167466777","101","156","1130","EA"
"887167466784","101","156","1130","EA"
"887167466814","101","156","1130","EA"
"887167560550","101","156","1130","EA"
"887167560567","101","156","1130","EA"
"887167560581","101","156","1130","EA"
"887167445864","101","356","1320","EA"
"877231004103","105","156","1132","EA"
"877231004110","105","156","1132","EA"
"877231004127","105","156","1132","EA"
"887167560635","101","156","1130","EA"
"887167560642","101","156","1130","EA"
"887167560680","101","156","1130","EA"
"887167480520","101","152","1111","EA"
"877231004134","105","156","1132","EA"
"887167461055","101","152","1110","EA"
"887167461062","101","152","1110","EA"
"858114008548","200","656","1621","EA"
"888066012621","113","163","1164","EA"
"859675001085","200","656","1621","EA"
"888066018531","113","162","1159","EA"
"888066035118","113","162","1159","EA"
"888066053457","113","162","1159","EA"
"888066053488","113","162","1159","EA"
"843004108941","115","159","1144","EA"
"887167461079","101","152","1110","EA"
"843004108965","115","159","1144","EA"
"887167461086","101","152","1110","EA"
"843004108989","115","159","1144","EA"
"887167461093","101","152","1110","EA"
"843004108996","115","159","1144","EA"
"887167461109","101","152","1110","EA"
"843004109009","115","159","1144","EA"
"887167461116","101","152","1110","EA"
"843004109016","115","159","1144","EA"
"887167538979","101","152","1112","EA"
"887167461123","101","152","1110","EA"
"850033160147","311","356","1368","EA"
"854924004374","401","457","1427","EA"
"840035201856","407","454","1412","EA"
"840035209937","407","454","1415","EA"
"840035210018","407","454","1412","EA"
"819204017611","401","454","1414","EA"
"859528006779","401","454","1411","EA"
"854173008543","401","454","1429","EA"
"883140023111","313","552","1507","EA"
"854173008550","401","454","1429","EA"
"883140023128","313","552","1507","EA"
"854924004398","401","451","1403","EA"
"854924004411","401","455","1418","EA"
"850038687250","311","356","1368","EA"
"854924004985","401","454","1408","EA"
"855685006294","401","457","1427","EA"
"840035200477","407","252","1220","EA"
"840035200507","407","252","1220","EA"
"840035200538","407","252","1220","EA"
"840035215327","407","454","1414","EA"
"840216932203","401","455","1418","EA"
"840216933477","401","454","1412","EA"
"856643008374","303","355","1314","EA"
"876972009712","302","357","1323","EA"
"858498007397","303","457","1427","EA"
"858498007403","303","451","1403","EA"
"853421004054","303","356","1320","EA"
"818697021020","302","368","1350","EA"
"858498007144","303","356","1320","EA"
"818697021051","302","368","1351","EA"
"858498007236","303","369","1355","EA"
"850409005515","300","352","1370","EA"
"855275007694","300","356","1320","EA"
"856580006709","300","356","1320","EA"
"856580006952","300","356","1320","EA"
"860002172316","300","356","1320","EA"
"860006846367","300","356","1320","EA"
"876972005578","302","551","1504","EA"
"854310004018","303","356","1318","EA"
"860008289285","305","651","1603","EA"
"854310004063","303","355","1314","EA"
"860002595153","302","659","1633","EA"
"877231004141","105","156","1132","EA"
"877231004158","105","156","1132","EA"
"836622003477","101","151","1107","EA"
"836622005846","101","151","1107","EA"
"877231004165","105","156","1132","EA"
"887167565685","101","151","1107","EA"
"877231004172","105","156","1132","EA"
"887167565692","101","151","1107","EA"
"836622005853","101","151","1107","EA"
"836622007284","101","159","1147","EA"
"836622007871","101","159","1147","EA"
"836622007888","101","159","1147","EA"
"836622007895","101","159","1147","EA"
"836622007932","101","159","1147","EA"
"836622008014","101","159","1147","EA"
"836622008021","101","159","1147","EA"
"836622008038","101","159","1147","EA"
"836622008052","101","159","1147","EA"
"877231004189","105","156","1132","EA"
"843004109030","115","159","1144","EA"
"887167461130","101","152","1110","EA"
"843004109061","115","159","1144","EA"
"887167461147","101","152","1110","EA"
"888066015509","113","252","1220","EA"
"887167538986","101","152","1112","EA"
"888066020725","113","252","1220","EA"
"887167548213","101","152","1112","EA"
"888066023955","113","252","1220","EA"
"888066024099","113","252","1220","EA"
"843004109313","115","159","1144","EA"
"887167461154","101","152","1110","EA"
"887167461161","101","152","1110","EA"
"887167461178","101","152","1110","EA"
"887167461185","101","152","1110","EA"
"887167461192","101","152","1110","EA"
"887167461208","101","152","1110","EA"
"888066034630","113","252","1220","EA"
"888066035392","113","252","1220","EA"
"888066041973","113","252","1220","EA"
"887167461215","101","152","1110","EA"
"887167461222","101","152","1110","EA"
"8719689206000","201","252","1220","EA"
"850023780102","201","254","1227","EA"
"852116006151","201","252","1220","EA"
"852116006175","201","252","1220","EA"
"852116006274","201","252","1220","EA"
"852116006465","201","252","1220","EA"
"852116006540","201","252","1220","EA"
"852116006557","201","252","1220","EA"
"852116006632","201","252","1220","EA"
"852116006656","201","252","1220","EA"
"852116006717","201","252","1220","EA"
"850023780126","201","254","1227","EA"
"850023780133","201","254","1227","EA"
"850023780164","201","254","1227","EA"
"850023780171","201","254","1227","EA"
"852116006762","201","252","1220","EA"
"852116006908","201","252","1220","EA"
"852116006960","201","355","1314","EA"
"850029533061","201","656","1619","EA"
"850029533078","201","369","1358","EA"
"887167560161","101","162","1159","EA"
"888066010672","113","159","1147","EA"
"818697021082","302","351","1303","EA"
"834893000591","303","360","1332","EA"
"818697021099","302","351","1303","EA"
"834893003721","303","355","1314","EA"
"834893006029","303","156","1128","EA"
"860008407764","305","356","1320","EA"
"834893005589","303","156","1130","EA"
"876972005554","302","368","1350","EA"
"834893010514","303","356","1320","EA"
"857177007338","302","362","1337","EA"
"834893000904","303","356","1318","EA"
"853036002476","303","356","1318","EA"
"876972002881","302","355","1314","EA"
"853421004085","303","356","1318","EA"
"876972009682","302","368","1350","EA"
"853421004122","303","355","1314","EA"
"876972009699","302","368","1351","EA"
"853421004139","303","355","1314","EA"
"850009415097","302","359","1328","EA"
"850009415301","302","368","1350","EA"
"850009415356","302","362","1337","EA"
"887167565708","101","151","1107","EA"
"877231004196","105","156","1132","EA"
"887167565715","101","151","1107","EA"
"877231004202","105","156","1132","EA"
"850004421079","104","151","1107","EA"
"851078006599","104","151","1107","EA"
"854697007572","104","159","1148","EA"
"854697007589","104","159","1148","EA"
"855312008530","104","355","1314","EA"
"836622008342","101","156","1172","EA"
"877231004219","105","156","1132","EA"
"877231004226","105","156","1132","EA"
"877231004233","105","156","1132","EA"
"854697007596","104","159","1148","EA"
"877231004240","105","156","1132","EA"
"877231004257","105","156","1132","EA"
"877231004264","105","156","1132","EA"
"857033007151","104","152","1110","EA"
"850014440497","105","356","1317","EA"
"818426021024","101","358","1325","EA"
"888066009805","113","162","1160","EA"
"888066009812","113","162","1160","EA"
"887167188150","101","159","1145","EA"
"857060005021","200","656","1621","EA"
"888066011044","113","162","1159","EA"
"857060005946","200","656","1621","EA"
"888066011983","113","163","1164","EA"
"888066045841","113","252","1220","EA"
"888066037181","113","159","1147","EA"
"888066037198","113","159","1147","EA"
"888066023641","113","156","1130","EA"
"843004110999","115","159","1147","EA"
"888066023658","113","156","1130","EA"
"888066023665","113","156","1130","EA"
"888066023672","113","156","1130","EA"
"888066023696","113","156","1130","EA"
"888066051880","113","155","1122","EA"
"888066051897","113","155","1122","EA"
"888066051903","113","155","1122","EA"
"888066051927","113","155","1122","EA"
"817023027392","409","453","1407","EA"
"817023027408","409","453","1407","EA"
"860003752043","504","551","1504","EA"
"827854002239","502","552","1507","EA"
"853502008650","401","364","1341","EA"
"853502008667","401","364","1341","EA"
"817237011149","500","661","1643","EA"
"817237011286","500","661","1639","EA"
"817237011392","500","661","1643","EA"
"817237011545","500","661","1639","EA"
"817237011729","500","661","1643","EA"
"817237012238","500","661","1643","EA"
"857250005107","501","551","1504","EA"
"827854008002","502","551","1506","EA"
"854173008000","401","457","1427","EA"
"854173008024","401","451","1403","EA"
"854173008048","401","451","1403","EA"
"883140033929","504","551","1504","EA"
"883150000841","504","551","1506","EA"
"860005738700","504","551","1504","EA"
"860005739530","504","553","1511","EA"
"860005739547","504","553","1511","EA"
"834893008061","303","352","1306","EA"
"850009415462","302","359","1328","EA"
"850009966049","302","355","1314","EA"
"877231008026","105","156","1130","EA"
"836622008755","101","159","1147","EA"
"877231008033","105","156","1130","EA"
"836622008762","101","159","1147","EA"
"877231008040","105","156","1130","EA"
"818426020058","101","163","1177","EA"
"850010474069","104","153","1116","EA"
"850010474076","104","153","1116","EA"
"850010474083","104","153","1116","EA"
"856798008199","105","154","1119","EA"
"856798008205","105","154","1119","EA"
"856798008212","105","154","1119","EA"
"856798008229","105","154","1119","EA"
"877201004935","105","154","1120","EA"
"877231007982","105","156","1130","EA"
"877231007999","105","156","1130","EA"
"877231008002","105","156","1130","EA"
"836622008731","101","159","1147","EA"
"850014440510","105","356","1320","EA"
"877231007326","105","156","1132","EA"
"836622008359","101","156","1172","EA"
"877231007333","105","156","1132","EA"
"836622008366","101","156","1172","EA"
"877231004271","105","156","1132","EA"
"857033007168","104","152","1110","EA"
"877231004288","105","156","1132","EA"
"857033007175","104","152","1110","EA"
"856643008473","303","355","1314","EA"
"860000083379","302","659","1635","EA"
"856862008179","303","355","1314","EA"
"860000083386","302","368","1352","EA"
"856862008216","303","352","1305","EA"
"860002595108","302","370","1363","EA"
"860001453041","303","356","1317","EA"
"863620000306","303","368","1353","EA"
"867787000209","302","370","1363","EA"
"888066011747","113","152","1110","EA"
"888066011754","113","152","1110","EA"
"888066071826","113","152","1110","EA"
"888066071833","113","152","1110","EA"
"888066071840","113","152","1110","EA"
"888066071857","113","152","1110","EA"
"843004103670","115","156","1130","EA"
"843004103687","115","156","1130","EA"
"843004103694","115","156","1130","EA"
"843004103700","115","156","1130","EA"
"843004103717","115","156","1130","EA"
"843004103724","115","156","1130","EA"
"843004103731","115","156","1130","EA"
"888066023726","113","156","1130","EA"
"888066023740","113","156","1130","EA"
"888066023757","113","156","1130","EA"
"888066023788","113","252","1220","EA"
"888066051958","113","155","1122","EA"
"888066071864","113","152","1110","EA"
"888066071871","113","152","1110","EA"
"819204018540","401","454","1415","EA"
"817023026937","409","153","1118","EA"
"840035218854","407","450","1401","EA"
"840035218908","407","450","1401","EA"
"840035218953","407","450","1402","EA"
"840035219004","407","450","1401","EA"
"840035219059","407","450","1402","EA"
"883140023210","313","368","1351","EA"
"840035200019","407","454","1416","EA"
"883140004356","313","352","1367","EA"
"840035200095","407","455","1419","EA"
"840035200156","407","454","1413","EA"
"840035200279","407","454","1412","EA"
"840035204444","407","455","1436","EA"
"840035204482","407","455","1419","EA"
"840035210414","407","368","1350","EA"
"840035210544","407","364","1341","EA"
"853502008810","401","351","1303","EA"
"859528006212","401","455","1418","EA"
"840035219103","407","453","1407","EA"
"840035219134","407","453","1407","EA"
"840035219172","407","453","1407","EA"
"840035219202","407","453","1407","EA"
"877231008019","105","156","1130","EA"
"836622008748","101","159","1147","EA"
"850004373118","105","155","1125","EA"
"850004373125","105","155","1125","EA"
"850004373149","105","155","1125","EA"
"850004373163","105","155","1125","EA"
"850004373187","105","155","1125","EA"
"850004373194","105","155","1125","EA"
"850004373200","105","155","1125","EA"
"850004373217","105","155","1125","EA"
"850004373231","105","155","1125","EA"
"850004373248","105","155","1125","EA"
"850004373262","105","155","1125","EA"
"850004373286","105","155","1125","EA"
"851078006681","104","156","1172","EA"
"851078006698","104","156","1172","EA"
"851078006704","104","156","1172","EA"
"851078006711","104","156","1172","EA"
"819869029288","106","159","1146","EA"
"819869029295","106","159","1146","EA"
"819869029318","106","159","1146","EA"
"819869029325","106","159","1146","EA"
"863620000344","303","368","1353","EA"
"867787000230","302","370","1363","EA"
"834893009600","303","352","1305","EA"
"860007013607","303","351","1303","EA"
"818697021037","302","368","1353","EA"
"818697021075","302","252","1218","EA"
"863620000351","303","368","1353","EA"
"867787000247","302","370","1363","EA"
"863620000368","303","368","1353","EA"
"867999000363","302","368","1350","EA"
"834893009419","303","156","1130","EA"
"834893009426","303","156","1130","EA"
"834893009433","303","156","1130","EA"
"834893009440","303","156","1130","EA"
"842956137559","302","370","1362","EA"
"842956142171","302","370","1362","EA"
"850020181193","300","368","1350","EA"
"876972009538","302","369","1355","EA"
"860007498398","300","364","1340","EA"
"834893009457","303","156","1130","EA"
"860006846305","300","351","1303","EA"
"850008331008","301","659","1636","EA"
"888066071888","113","152","1110","EA"
"888066050685","113","252","1220","EA"
"888066052450","113","152","1111","EA"
"888066054379","113","355","1315","EA"
"888066071765","113","156","1130","EA"
"888066071772","113","156","1130","EA"
"888066071789","113","156","1130","EA"
"888066071796","113","156","1130","EA"
"888066071802","113","156","1130","EA"
"888066071819","113","156","1130","EA"
"850029533108","201","369","1358","EA"
"843004103748","115","156","1130","EA"
"843004103755","115","156","1130","EA"
"843004103762","115","156","1130","EA"
"843004103779","115","156","1130","EA"
"852116006748","201","252","1220","EA"
"852116006755","201","252","1220","EA"
"852116006779","201","252","1220","EA"
"852116006793","201","250","1205","EA"
"852116006809","201","250","1205","EA"
"887167560178","101","162","1159","EA"
"888066010702","113","159","1147","EA"
"887167560192","101","162","1159","EA"
"888066010719","113","159","1147","EA"
"887167164376","101","155","1126","EA"
"887167164383","101","155","1126","EA"
"887167164390","101","155","1126","EA"
"887167164406","101","155","1126","EA"
"887167164413","101","155","1126","EA"
"887167164420","101","155","1126","EA"
"887167164437","101","155","1126","EA"
"887167164444","101","155","1126","EA"
"887167560208","101","162","1159","EA"
"888066010726","113","159","1147","EA"
"887167621626","101","361","1335","EA"
"888066010733","113","159","1147","EA"
